id	tags
0ESYfQjxYTmjmeMv	pop,female vocalists,pop,australian,female vocalists
0ETqPmQY3pMajKLT	male vocalist,polish,reggae,female vocalist
0EVEKKlvBiB0Dkge	post-hardcore
0EaLv56bb9VaHCT7	2012,screamo,emo violence,hardcore
0Ec3IG2H3j1oG5hG	sweden,eurovision song contest,eurovision,esc,preselection,eurovision 2019
0Ecbi6KV3e1iZNiy	classic rock,southern rock,rock,blues rock,blues
0Ee0tcGxp52slvH3	pop,summer,pop rock
0Eerh0X8W64EbrM9	britpop,radio paradise,radioparadise,rock
0EkeANTAetzZFrjm	post-hardcore,alternative rock,8 of 10 stars
0EmaTlfeeWjgxlW8	pop latino,pop,latin pop,romantica
0EoiY1vEVwSXLH1u	mpb,brasil,brazilian
0EpKmvAtKRgZaLfK	soul,blues,60s,soul,jazz,female vocalists
0ErgkGndml1Pd5l1	progressive rock,female vocalists,gothic metal,psychedelic rock,trip rock,progressive metal
0EuO5haquYP18qt5	doom metal,heavy metal,traditional doom metal
0Ev84ceMs40159oJ	indie rock,rock,british,alternative rock,indie,indie rock,indie,british
0EvGCDSvdzIZdcQ3	mpb,rock brasileiro,brasil,pop nacional,brazilian,mpb,pop
0ExIPg8J0CGcdKtb	heavy metal,hard rock,metal
0F1gwgP6liZPtAOM	pop,pop rock,brazilian,00s
0F2eAd7UvPJspUF6	indie,rock,lo-fi,american,90s
0F39d49zHUjinPGN	experimental,dark ambient,ambient,gothic
0F5ITSxH0rBegwve	classic rock,rock,70s
0F5Ij3LW657i5XT2	instrumental,post-rock,natalgaze,2015,role certo
0FBYAHnVYyF7w6Vm	alternative,ballad,rock,alternative rock
0FBlMTDPwosdiPvP	trip-hop,downtempo,chillout,electronic,lounge
0FDkablgTBYukNDg	jazz,piano,jazz piano,emusic,blues,1964
0FEO2NbN1CfEKW1b	shoegaze,indie rock,post punk,post-punk
0FK9SM3bDg5uG5x2	djavan,samba
0FLJ1PhVH75V57fV	rock,alternative rock,alternative,blues rock,hard rock
0FNwKxVrUitlZs6a	melodic death metal,death metal
0FPa8ByEN6HkA3uY	piano,contemporary classical,post-classical,neoclassical,ambient,contemporary piano
0FQLqgPftZzFMUug	electronic,breakbeat,ambient techno,ambient breakbeat,breakbeat techno
0FRbAryyGkmjiLe3	progressive black metal,metal,black metal,heavy metal
0FUKBmuv1YS9QOX6	hip hop,rap,trap,sad af,cloud rap,sad trap
0FUVOmkmLDVyLs4U	hip-hop,rap,sad,emo,played,hip-hop,sad,cloud rap
0FXWISSOv1EoBv3k	indie rock,indie,british,rock,alternative
0FbB6l6wAEh8Enoe	colombian,latin pop,colombia,divertido
0Fcbz07exUEhUA6n	thrash metal,metal,heavy metal,slayer
0FfoKa4zHXdvTsgU	indie rock,rock,canadian,love
0FgcBBVKnRmxgYYd	80s,pop,electronic,synthpop
0Fj6m7LC9RJPbEVA	electronic,synthpop,post-punk,indie,experimental,italians do it better
0FjFh3D1bjxE7ZkF	hardstyle
0FjqCH4IA4PmErzQ	indie,acoustic,2000s,indie rock
0FpjxBE5dl3COPEZ	70s,rock,glam rock,classic rock
0Fqsheuu9F385GxH	guitar hero,rock
0FrSIyLbqMyWdRxT	pop,german,indie pop,handclaps,2018 single,pop,indie,indie pop
0G3vOJJKJ3AKTawB	rock,alternative rock,funk rock,alternative,red hot chili peppers
0G4iJYH5EvC5xBDB	k-pop,shinee,korean,love at first listen,kpop
0G9J6kpz4YdaLQDt	indie,indie rock,rock,alternative,indie rock,indie,alternative
0GBoaHYsRMZ6WREl	indie rock,indie,alternative rock,rock
0GIVzSxKobe3OuKt	electronic,avantgarde pop,experimental,clinically romantic
0GJX3G5gLKPHy0E8	electronic,idm,berlin
0GNFGwOsw6eO2n0q	blues rock,blues,sonny landreth,guitar virtuoso
0GNkLyTPgeBdkJVm	funk,brazil,brazilian,baile funk
0GOUjjayzUo2a0Jt	indie,indie rock,lo-fi,indie pop,alternative
0GP1dLxK8DlqoMEt	chillout,fip,lounge,downtempo,sexy
0GRANWWZNiX9NnCa	pop punk,2014,female vocalists,powerpop,pop rock,pop punk,female vocalists,powerpop
0GSZdlfEQcmt0S8t	rock,hard rock,classic rock,aerosmith
0GUOEYyM1c9G8gDN	soul,funk,love,70s
0GXFJIihJt7XsykH	fip,experimental
0GYLFSeBtPNKS6kI	anime,j-rock,shingeki no kyojin,japanese
0GZwpGtyEwc6jocl	alternative rock,rock,alternative,electronic rock
0Ga9yAac74BuCT9y	punk rock,punk,rock,emo,alternative rock,punk rock,punk,rock
0GdNEDW8Vwu78LXE	electronic rock,omg this shit sounds so awesome it hurts,omg this shit sounds so awesome,it hurts
0Ge3CvYq3qyaw2lw	alternative,rock,indie,indie rock,music,experimental
0GiJDgr0yn2ctll9	folk,alternative metal,melodic death metal,nu metal,metal
0Gj4pqFby71rvq08	soul,calm,british,quiet,r&amp;b,falsetto
0GkblTcyQYnkH43M	songs which are played in hm stores,indie,trip-hop,electronica
0GlVSEtWUO3b7R2Z	60s,oldies,female vocalists,pop
0Gles5F6QSMmHnzT	darkwave,synthpop,ebm,electronic
0GnTDgYjq26RBVmW	remix,fire and water,electronic superhighway
0GohjZ4zTigF1LeU	neo-soul,alternative rnb,synthpop
0GsHFlKMZFCJQah6	progressive metal,progressive rock,2016,experimental,progressive,ambient
0GtCWoZJZQiQ7vqk	piano,minimalism,contemporary classical,wim mertens
0GzyFPRfm2cwXzHR	soul,sade,jazz,female vocalists,smooth
0H7XMl7I8tj6drVp	mpb,brazilian,bossa nova,tropicalia,brasil,g gil
0H7nBnNHtv1Ycxbn	60s,oldies,pop,1962
0H8mTIDVcQCvRhSa	darkwave,gothic rock,gothic,80s
0H8rIoGIeSFQ9gyM	rnb,reggae,pop,sean kingston,hip-hop
0HA0ogRFA0jHan9J	pop,american,r&amp;b
0HC74wPDBjTDRbbt	instrumental,rock,classic rock,queen
0HJfmKrUozpxxVQa	k-pop,pop,kpop,asian,male vocalists,k-pop,korean,hip-hop
0HK458ByhyqwQ85B	70s,power pop,1978,rock
0HKpgdKOBFFemSFL	hannah montana,disney,pop,miley cyrus
0HNR1qVIupbvHhj7	pop,spanish,female vocalists,nelly furtado,latin pop
0HNfZ7NMpnEWYRjW	pop
0HNuxBP54vQhSmyJ	indie,alternative,british,indie pop,2018 single
0HOiJhLFaqgiuYCr	hip hop,female vocalist
0HRtJTwCvvJM0opL	post-rock,instrumental,post-rock,instrumental,ambient
0HVsexafmcSwZqgj	trip-hop,electronic,chillout,female vocalists
0HWv0cZCpZofu2v9	trap,hip-hop,trap,rap,ceara
0HX8jSRgYIwsOD6M	musica latina,80s,latin,soul
0HaCOXEdLTASrU4P	post-hardcore,emo,screamo,rock,emocore
0HaIHM6yQf8lnxUz	shoegaze,dream pop,ethereal,indie
0HcKM5oFjcxl83iv	heavy metal,hard rock,metal
0HdE7LAd3rj7BSvj	progressive metal,folk,progressive rock,flute
0Hdiv1EAfnhkWiUw	k-pop,girl group,pop,kpop
0HgW023MsiWkLsEb	viking metal,melodic death metal,death metal,metal
0Hhuy13DlIS8loEY	gothic,awesome,evanescence,rock
0HiVOxdtMaaLETnJ	post-hardcore,punk
0HjWQPyEQDCngDxB	crust,metal
0HuphHQmeLnACtME	jazz,jazz fusion,funk,jazz funk
0Hv4ymzXxkbZ42S6	fierce,pop,female vocalists,electronic
0HxK3MxPywqxUgae	depressive black metal,post-black metal
0Hxgv7xgxVyFcHIb	classic rock,rock,80s,progressive rock,70s
0Hy6OyiGTK9VRort	hardcore punk,punk,hardcore,punk rock
0IGMFBtZCxXxnJGm	80s,alternative,rock,indie,alternative rock
0IHLofrMJzg363KW	pop,indie pop,folk,acoustic
0IHQDwO3FnNYE7VY	cover,pop,mariah carey,female vocalists
0IK13zmUFjogFNQh	pop,electronic,synthpop,indietronica
0IK9cttF7mdKZT5c	mpb,2017,soul
0IOVWAhbdf1CsekA	progressive rock,classic rock,rock,psychedelic rock,70s,pink floyd
0IPREOJ2ZsQuh3rL	lounge,chillout,trip-hop,ambient
0IPZZ0C1jsb4pr4Q	japanese rock,country:japan,indie rock,alternative rock
0IQ5yP8V5Gbi1O5G	lo-fi,dreamy
0IRDNq4ZrxpYgIfM	drum and bass
0IWSvKeEXKGWLDcA	pop punk,alternative,rock,indie
0IYvNTlpszdytL8d	pop,latin pop,latin,spanish,reik
0Id4Unmb5R1JTGbO	chiptune,soundtrack,video game music,undertale,video game soundtrack
0IhIecOb9mrGD2rd	pop,electronic,dance,00s,madonna
0IiI6BfZaIYQ8nYI	reggae,ballad,pop,dance
0IjyhorbIlG9B7IM	alternative pop,sweet,love at first listen,ema,cmon
0IlEz6IfgQ9Y3Zh1	electronic,soundtrack,electro,electronica,trip-hop
0Imk5d70hyWT3a3Q	glam rock,classic rock,rock,progressive rock
0InZHbfp13YiYuYW	2018 releases,japanese,j-pop,female vocalists
0Ip1ZtKZGfQwxD0n	2019,electronic,indie pop,electropop,dream pop
0IpinxpjEcBOfrok	electronic,big beat,techno,dance,electronica
0IqeNloQ3SuH1b4V	singer-songwriter,indie,acoustic,elliott smith
0IvVH5QiuSlT1byZ	grindcore,grindcore,deathgrind,grind
0Ix0YM3rmFboLmtx	house,minimal house,2014 single,bass music,outsider house,house,chillwave,disco
0J0Npw045rGcsdmV	electronic,alternative
0J0w2zXsrbRWzPrL	2019,french,electronic
0J164w5RqXfpVSfm	hip-hop,rap,hip hop,gangsta shit,west cost
0J2vIjPtMMTqcD6q	acoustic,rock
0J6RDwwu8Xqhfulz	indie rock,indie,2016,rock,american
0J6gLCPfLmW3wXgG	mpb,70s,tropicalia,psychedelic rock,brasil,tropicalismo
0J9UQ9GC3VO4l3oU	classic rock,blues,blues rock,derek and the dominos
0J9njLjqpRfo3rbn	post-rock,instrumental,post rock,ambient,experimental
0JA2xmcpDWN55caD	alternative,electronic,alternative pop,synthpop
0JD8zXCdku6KeBIk	chillout,house,lounge,electronic,dance
0JDTGTmM7KbmMJxq	70s,folk,don mclean,singer-songwriter
0JG1WBRpb3phDMdX	breakbeat,breaks,electronic,electronica,breakbeat,electronic,breaks
0JM7gJvXz1gFztDo	blues,folk,rock,blues rock,folk,singer-songwriter,classic rock
0JMA4Az4w48jzMpB	hard rock,rock
0JMKTbpUY1GXdhOa	pop rock,the click five,rock,power pop,pop,click five
0JOPhC8RaJBnAFGw	classic rock,rock,80s,70s
0JRuSwu7qYXs5liF	soul,blues
0JUCpN3tBTqrudW7	jazz piano,jazz,piano,irving berlin song
0JYaNceX5H5sSUJi	fip,cover,pop
0JYm0CDLdj6RhBdg	acoustic,downtempo,soul,stretch me
0JYtXY3CuqIzHvfy	favoritas,spanish,melancholy,anxelina,puerto rico,latin pop,spanish
0Jb0KFj72E7YBx82	indie rock
0JbYcELIqpMPvAHk	poptron,electro
0JcCJhP1jq7Ubg46	pop punk,punk rock,rock,alternative rock
0JcsGXaF7vkn8dbc	electronic,ambient,pop,indie
0JiW0iCMp9ANbmUy	indie rock,alternative rock,garage rock,post-punk,indie,rock
0JoO3jko0CE4oI0Q	progressive metal,disco metal,pop metal,catchy as hell
0JsnxxPfur3JHSE3	russian rock,rock,russian,90s
0JtMllx4BGVKFLku	soul,neo soul,female vocalists,rnb
0JxOPeLv6rBhDdLJ	electronic,dubstep,experimental,downtempo,cover
0JzBXP7jeu2eaVnN	rock,classic rock,glam rock,70s,queen,classic rock,rock,hard rock
0K2vsBA9smDZxKno	punk rock,punk
0K3SrhMknjp3HCQg	female vocalists,singer-songwriter,80s,rock,alternative
0KB2oDGnVPe4ILIQ	alternative,jazz,indie rock,indie pop,best of 2015
0KBJrLAvOGjlI8lQ	pop,pop rock,lindsay lohan,rock
0KCKfuT1WBmCPnUp	black metal
0KCUJoNrqrGSeVpv	lithuanian,pop,singer-songwriter,alternative,female vocalists
0KEwSB8tPsFGrv8I	melodic hardcore,flop,toronto leafs
0KFrdUu2GwrEei6T	art rock
0KHXL7TM0W5cfumg	country
0KHYnW37DPN1dkRi	sludge,stoner rock,doom metal,alternative rock,sludge metal
0KITsGZP4GL9qQh4	pop,loneliness after dusk
0KJ3RQhIgxlRNbyU	alternative metal,metal,rock,system of a down,alternative
0KJfAxxm7KHbGGEk	latin,dance,80s,brazilian
0KKsedV8sK5aZFLE	noise rock,80s
0KNP9oaxUKRXjUd2	oi,punk
0KOv3EoUrvcNxJWf	post-punk,new wave,80s,alternative
0KSI1tr3kzFtlBre	proto-punk,garage rock,punk,rock,70s,classic rock
0KUmw4IWtJ3hUu2F	post-hardcore,screamo,alternative,british
0KWBvoxQeqLZtb8g	hardcore punk,krusty the clown
0KWh2HaB5GR4eAyK	experimental,post-rock,dream pop,noise rock
0KZY6uHXFFfXn0Hm	pop,indie pop,indie rock,spanish,indie pop,pop,indie rock
0KayKgaKUt60EUe4	indie,german,garage rock,indie rock
0KdFm5RoTRBZVfJ6	spanish,trap,spanish trap,rap
0Kdq3l3gHxgkoTt6	rnb,sex,pop
0KeDYbSVf1Z9CKR0	synthpop,dance-pop
0KecADvtxCq0L0p9	shoegaze,indie,dream pop,sarah records,british
0KgRFFaF0Wn5XX8S	oh amor,reggae,pop rock,brazilian,ska
0Ki5X2aXeT39ibBA	pop,ashley tisdale,disney,suddenly
0Kl6hBnpljOPmepP	rock,indie,alternative,alternative rock,makes me happy
0KmlaDOuqH915vPw	psychedelic rock,psychedelic,brazilian,brazil
0KmsAtX56jWKceiy	80s,pop,female vocalists,70s,rock
0KoN26qRRG87S33t	pop,lighthouse family,90s,1998
0KqTr6gQBbWPkF6p	pop punk,rock,alternative rock,pop-punk
0KqrGP4DTwzARHZO	lo-fi,indie,chill
0KrfpITRYCMTHZno	pop,rock,singer-songwriter,alternative,best of 2019,alternative rock
0KsVp5n0WhgcwczC	pop punk,alternative rock,punk rock,rock
0KskQ1PxHKVrtS0U	rock,indie rock,fashion-art rock
0KtUZOqkXcs5Q4Cn	synthpop,electropop,alternative rnb,art pop
0KtVngQ3MYfJDlFc	rnb,pop,electronic,soul,synthpop,rnb,pop,electronic
0Kwg0JkL3PmQSm4K	80s,electronic,chill,vaporwave,chillwave,synthwave
0KwtpZSjijWwXmD6	power metal,metal,progressive metal,heavy metal,progressive power metal,melodic power metal
0Kwwwn6C2rN5mXYK	cover,metal,hard rock,classic rock
0L0vUMdOuWdSFSor	celtic,new age,christmas,female vocalist
0L1sJ0nioHus9zd2	indie,reggae,2016,indie pop,female vocalists,dance
0L3DIHTyiuoXQ3qQ	hardcore punk,punk,hardcore,christian rock
0L5SqxezE6ryTWBk	minimalism,contemporary classical,piano,classical,minimalist,ambient
0L6pPYH4e3HcFSF4	pop,love,spanish,chile,pop,latin,spanish
0L7SiX9rxLK9FaP5	progressive rock,experimental,psychedelic rock,rock
0L7m31pwCt6JZWJQ	synthwave,electronic
0LAm6RiCVmW0kxld	polish,party,talent show,the x factor,2018 single
0LAwgvoLiTL7jA8y	rap,hip-hop,trap
0LDUd7bBtTJQwlMG	dubstep,1,trap
0LDzm4pm9BXyeeH8	power metal,symphonic metal,progressive metal,melodic power metal
0LFQMQ0Zx2oKHVJO	brazilian,folk,indie,indie rock,art rock,world
0LH3VqBElGm7E6CI	rock,indie,indie rock,alternative,alternative rock,the killers
0LKmbA8Jhf0HyVJ9	pop,leona lewis,female vocalists,soul,love
0LLh2zPKKuQFgz4c	country,demo,taylor swift,cds i own,8 of 10 stars
0LM5xA3R9GwCS1Mf	indie,indie rock,los angeles,united states,check later
0LSUejQYM3CNyFvB	brutal death metal,technical deathcore,slamming brutal death metal,death metal
0LTSTWXeUBQmy3OR	indie pop,dreamy,travel,melancholy
0LVIXYZOkSWBHkhN	punk,post-punk,post-hardcore,rock,hardcore punk
0LZdcvMJHDWZyVDS	female vocalists,alt-country,singer-songwriter,country,americana
0Lgc4YsFJTKIOTZQ	rock,alternative rock,nickelback,alternative,rock,alternative rock,hard rock
0LiOa4GcetqvHZAz	punk,rock,emo,indie,punk rock,post-hardcore
0LiOzxBZ1aPLlFsK	rock,punk rock,alternative rock,punk
0LilX8uubIxpMHiJ	punk,punk rock,hardcore punk,80s,political,punk,hardcore punk,punk rock
0LlzN1YZfB5j7ZNS	30s,crooner,jazz,soundtrack,vocal jazz
0LuvHfNuofbzfAqX	emo,emo,post-hardcore,screamo
0LwSoPupgcdqr4Iz	pop,mpb,rnb,brazilian
0LwV42TFtF5WQCJl	indie,canadian,folk,dream pop,singer-songwriter,sad
0LwxuBXTAocDysDB	jazz,fip,funk,jazz fusion,jazz funk
0Lz0vgtmnO505hiU	the gazette,visual kei,j-rock,male vocalists
0M1lt4uBOQ8CL22m	britpop,indie,rock,alternative,alternative rock,2008
0M2XLvJG7NTAL0U6	80s,rock,classic rock,david bowie,pop,rock,glam rock,classic rock
0M6hUCAfwiW9MAvh	folk,indie,2015,singer-songwriter,female vocalists,psychedelic
0M6rQONIPVKkRx8u	synthpop,electronic
0M6vFO8tOl4ZXeME	hardstyle
0MGCr0eDNruuLTyg	country,60s
0MHinT7xVyogompy	rap,brazilian,rap nacional
0MIOHtRyY6LRpleM	mpb,brazilian,psicodelia sertaneja,vanguarda,brasil
0MJIjHAY8jFRjx4q	k-pop,pop,kpop,korean,asian,korean pop
0MKl6uDW2sZc6S29	pop punk,fall out boy,rock,punk,alternative
0MLDQWdTsOZlzbYb	hungarian,alternative,rock,rap
0MMDu3QYnVUgnX2L	60s,folk rock,classic rock
0MPG1YPEzBIOsEFR	rock,classic rock,pop,progressive rock,symphonic rock,electric light orchestra
0MWOdRTVAx0staZz	pop,rock,pop rock,avril lavigne,female vocalists
0MXDGjV7Qg5AEpGu	indie rock,alternative,alternative rock,00s
0MXnLUDyEuGvM0oB	chillout,nu jazz,jazz,downtempo,electronic,jazz,electronic,chillout
0MbArcK7U7iTMFDn	dream pop,neo-psychedelia,folk rock,pop
0Mbg5y8qzJ470iUd	black metal,melodic black metal,death metal,blackened death metal
0McGmpyBAGIJ8iD8	alternative,jazz,pop,polish,jaslo
0McYHtOEAOIqLYmu	rock,shoegaze,psychedelic,indie,indie rock
0MhSVMMC2sqqHQIa	british,indie,rock,indie rock
0Ml449Hcana49LWI	post-rock,instrumental,post rock,experimental
0MlouT1rCMQlu1Ps	female vocalists,alternative,singer-songwriter,pop,fip
0MnallLFUgbX73Lm	pop,pop rock,rock,she is exuberant
0MoamEqbnVbXrm5u	bow wow,hip-hop,like you,love,hip-hop,rap,rnb
0Mor85jHw12f1TIU	indie rock,indie,kick,rock,alternative,alternative rock
0MpdRaocvt0AD6Zw	indie pop,female vocalists,singer-songwriter,indie,alternative
0Ms5TgXO81hi7Jzd	indie,rock,indie rock,indie pop,noise pop,female vocalists
0MsogDqbmJNTohet	punk rock,punk,rock,green day,alternative,90s
0MtSLGbugaKRI32a	brasil,ska,brazilian,90s,rock alternativo,rock nacional
0MuOm7zgObUfCJN1	black metal,2018,raw black metal,swedish black metal,swedish
0MxI54ZhUF8xzQqD	2016,soul,hip-hop,neo-soul,rnb,hip hop
0MzAqbhAbERWhmna	fip,jazz,female vocalists,melody gardot
0N0VVPdTrXVWNYs7	psychedelic,dream pop,lo-fi,psychedelic rock,psych pop,numbers
0N3iB7HyFRN4wrlu	folk,indie,singer-songwriter,banjo
0N4x98BoVofoLZFu	ambient,piano,contemporary classical,cinematic,melancholic,neoclassical
0N5HaBTkWt5stsQa	samba,brasil
0N5qfYiLzJNq5EhL	samba,spanish,fra-soulness favourites,brasileiras,samba,mpb,brazilian
0N68k96bJLwy11V0	female vocalists,alternative,singer-songwriter,indie
0N6xQfcwHgILkv03	neotrance,trance,electronic,hard trance,electronic,trance,neotrance
0N7D4NCZTkRehee8	thrash metal,heavy metal,speed metal,metal
0N7zZFuKu5m1cAMq	female vocalists,soul,pop
0N8Pak6CWnBOdeF2	2017,lo-fi,surf rock,indie,garage rock,lo-fi,indie,surf rock
0N9cJ5RkELLVgPk3	love,indie rock,inde,love songs
0NGxYH6LZGZZX4VL	power pop,2017 releases,james-joul - 2017 albums,indie,indie rock
0NKBY6bgxWSXytJQ	pop,rnb,dance,rihanna,female vocalists,pop,rnb,dance
0NQSly3jROnLCAEe	soundtrack,instrumental,classical,composer
0NTv0wWYCzQNjE0m	rock nacional,brasil,rock,mpb
0NUbUl1VThkCSOHH	electronic,post-rock,instrumental,post rock,post-rock,instrumental,indie
0NUdKblPvI6mJq8n	scottish,indie pop,twee,indie,scottish,indie pop,twee
0NUoQsNHgenxJgMS	female vocalists,folk,indie,singer-songwriter,indie folk
0NW1rAhW2oRRdOqC	progressive rock,instrumental
0NYG1w8NYBBz47ie	hip-hop,midwest hip-hop,rap,hip hop,chicago
0NYOybOH3K7w2I38	alternative rock,rock,swedish,punk,punk rock,rock,alternative rock,hard rock
0NYdXybYzIsOwEBp	pop,female vocalists,fergie,love
0NaOCGE2Lkzbils9	rock,reggae,brazilian,brazilian rock,brasil
0NcZrgd1dhAOQ9cc	j-rock,rock,japanese,hard rock,jrock,j-rock,rock,japanese
0Nf4VEOSVFUp6D6z	soul,70s
0Njj2aDOKbh1s4sQ	chiptune,bitpop,instrumental
0NkeRlX2sedrRbXv	fito paez,rock en espanol,rock en español,remember the time
0NlLsUEZeTNagO3r	rock,soundtrack,classic rock,singer-songwriter
0NpAHemiRFsfLFvl	soundtrack,instrumental,french,amelie,yann tiersen,accordion
0NrPAUPYQCzLeTmZ	melodic death metal,metal,death metal
0NrlrPdfndyaKNaj	pop,love at first listen,11,female vocalists,must be single,two hearts beating together
0NsPODb7CBzUL7oS	pop punk,alternative
0NsyxmUZei5It4Cm	pop punk,rock,indie,punk rock
0NuBiykl8lzxVoO2	hip-hop,rap,hip hop,southern hip hop,cloud rap,memphis rap
0NuxWDjIFYm0UEO6	darkwave,ethereal,ambient,4ad
0NzPuMCNVqmJzOhv	metal,grunge,rock,hard rock,alternative rock
0O17o38iEPkl4FWD	doom metal,progressive metal,depressive rock,metal,progressive rock
0O2Gqrb8UsYZtahU	mpb,alternative,brazilian,alternative rock,los hermanos,rock brasileiro
0O7Adk3YlQQdsqFU	pop punk,rock,electronic,pop-punk
0O8EGSAZ5XSvbHyb	icelandic,electronica,electronic,alternative,experimental
0O8xO2jjyH1Tdizt	instrumental,soundtrack,kill bill,chillout,pan flute
0OCxNC46xuBiSJmQ	chiptune,soundtrack,video game music,undertale,video game soundtrack
0ODvAnEaWNDIQ6If	thrash metal,heavy metal,metal,speed metal
0OEYaBcpIlnxBfiA	indie,2014,indie rock,british,britpop,rock
0OGJEgk99UbQXobz	blues rock,blues,guitar,classic rock
0OHDqsT3DJtThIPc	shoegaze,noise rock,punk
0OMpywewTAdzJEKs	indie rock,indie,rock,british,britpop,alternative
0OP4TAK0sktd372K	country,female vocalists,carrie underwood,pop
0OQHFqGOJKcQnOMk	ambient,minimal,japanese,electronic
0OQwtp7Nf2vcmIoZ	electronic,electro,party,2012 single,2013
0ORX2bCMpR9I1YZd	synthpop,pop,electropop,electronic,art pop,swedish
0ORvy0luk8vfxnBj	sludge,doom metal,post-metal,experimental,atmospheric
0Oa7XRzcI5vyeoeJ	rap,hip hop,hip-hop,dicks,smack my ass like a drum,fuck this pussy
0OaHE7959m4rf2mK	rock,hard rock,power ballad,hair metal,80s
0OcBqx7hX3KZMxFM	female vocalists,alternative,singer-songwriter,piano
0OfkrZ6NLptKN6a8	indie,australian,pop,alternative
0OmK9RvGBgr3psKL	gothic rock,80s,gothic,goth
0OtJDOaErH7yTmWJ	classic rock,rock,freddie mercury,queen,rock,classic rock,queen
0OtKIR3jeROayehf	alternative metal,metal,metalcore,howard jones
0Ou8tr0IesIVmzn4	indie,indie rock,canadian,rock,alternative
0OuXKk7qlgvo6egK	arabic,indie rock,lebanese,hairy chest,hunks
0OvBIbf2KJPPrA5K	house,ambient,electronic,tag
0Oxt4eKwXarnlgr1	rap,hip-hop,comedy
0P0ea0W8AXB8lmOS	pop,german female vocalists,germany,greek female vocalists
0P12xjPVW5msxiBn	alternative rock,rock,90s,alternative,incubus,alternative rock,rock,alternative
0P23V6Lh1tze6ALB	rock,u2,irish,80s,classic rock
0P3UxHWza4AOFlGr	progressive metal,sludge,sludge metal,metal
0P7FMi0IH8YC29jA	electronic,alternative,melancholy,sexy,beautiful,electronic,synthpop,alternative
0PB1veE0u4f2dKUb	progressive metal,industrial metal,catchy
0PIaE9ToAPPUqjfl	progressive death metal,progressive metal,death metal,metal
0PKmDfw350jxBjZ4	ethereal,ambient,gothic,darkwave
0PLdz2RKGsXnnTDO	cover,70s,glam rock,rock
0PUlgI5adBJ6cFXK	progressive rock,rock,peter gabriel,80s
0PXGSOYQmnPfsbrH	indie pop,indie
0PYwodI3eU4a6Mf6	pop,80s,new wave,cyndi lauper
0PbBzlx3pFAvg3A3	singer-songwriter,folk,90s,beautiful,melancholy,singer-songwritergdchill
0PdyKBqNBHijJ5aE	neoclassical,sad,modern classical,solo piano
0PhbsPySgFJyu7MT	indie,rock,alternative
0PiWS6xwD2W9lDMg	blues,60s,blues,rhythm and blues,electric blues
0PjomelmN09ZDXqV	pop punk
0PkTZJZBbZDMVMEq	grunge,90s,rock,alternative
0Pkf7F7zS6AGc1PD	rap,brazilian,rap brazil,hip-hop,samba,mpb
0PmpqNaTqNzRV19t	pop,best of 2016,best of little mix,hino
0Pn0EYWzup45hJB5	folk,singer-songwriter,acoustic,mellow,ray lamontagne,folk,singer-songwriter,acoustic
0Pq5VChlPVivOg6s	female vocalists,alternative,alternative rock,rock,indie,british
0PrcxJ2HxhCJDyHR	grunge,hard rock,alternative rock
0PtqGkPqxhum1HmV	pop punk,rock,punk,alternative
0PxHLHcCry56Sc9X	pop,80s,female vocalists,rock,soul
0Q1E88Fy5RB5hrdd	alternative rock,90s,grunge,rock,sludge,grunge,stoner rock
0Q2jqWEWgjjq8RTV	dream pop,shoegaze
0Q33X7uI1RCEwRKW	lo-fi,instrumental,american,2016,beats,lo-fi beat
0Q72JDupvavl9lXt	electronic,russian,dance
0QBzvQ9oAGMVZ5Cs	pop,lindsay lohan,female vocalists,pop rock
0QCmPylIo20WvNeg	pop,80s,dance,female vocalists,kylie minogue,pop,dance,female vocalists
