id	genres
0Jb0KFj72E7YBx82	indie rock
0JbYcELIqpMPvAHk	electro
0JcCJhP1jq7Ubg46	pop punk,rock,alternative rock
0JcsGXaF7vkn8dbc	electronic,ambient,pop
0JiW0iCMp9ANbmUy	indie rock,alternative rock,garage rock,post-punk,rock
0JoO3jko0CE4oI0Q	progressive metal
0JsnxxPfur3JHSE3	russian rock,rock
0JtMllx4BGVKFLku	soul,neo soul
0JxOPeLv6rBhDdLJ	electronic,dubstep,experimental,downtempo
0JzBXP7jeu2eaVnN	rock,classic rock,glam rock,classic rock,rock,hard rock
0K2vsBA9smDZxKno	punk
0K3SrhMknjp3HCQg	singer-songwriter,rock
0KB2oDGnVPe4ILIQ	jazz,indie rock,indie pop
0KBJrLAvOGjlI8lQ	pop,pop rock,rock
0KCKfuT1WBmCPnUp	black metal
0KCUJoNrqrGSeVpv	pop,singer-songwriter
0KEwSB8tPsFGrv8I	melodic hardcore
0KFrdUu2GwrEei6T	art rock
0KHXL7TM0W5cfumg	country
0KHYnW37DPN1dkRi	stoner rock,doom metal,alternative rock,sludge metal
0KITsGZP4GL9qQh4	pop
0KJ3RQhIgxlRNbyU	alternative metal,metal,rock
0KJfAxxm7KHbGGEk	latin
0KKsedV8sK5aZFLE	noise rock
0KNP9oaxUKRXjUd2	oi,punk
0KOv3EoUrvcNxJWf	post-punk,new wave
0KSI1tr3kzFtlBre	garage rock,punk,rock,classic rock
0KUmw4IWtJ3hUu2F	post-hardcore,screamo
0KWBvoxQeqLZtb8g	hardcore punk
0KWh2HaB5GR4eAyK	experimental,post-rock,dream pop,noise rock
0KZY6uHXFFfXn0Hm	pop,indie pop,indie rock,indie pop,pop,indie rock
0KayKgaKUt60EUe4	garage rock,indie rock
0KdFm5RoTRBZVfJ6	rap
0Kdq3l3gHxgkoTt6	pop
0KeDYbSVf1Z9CKR0	synthpop
0KecADvtxCq0L0p9	shoegaze,dream pop
0KgRFFaF0Wn5XX8S	reggae,pop rock,ska
0Ki5X2aXeT39ibBA	pop,disney
0Kl6hBnpljOPmepP	rock,alternative rock
0KmlaDOuqH915vPw	psychedelic rock
0KmsAtX56jWKceiy	pop,rock
0KoN26qRRG87S33t	pop
0KqTr6gQBbWPkF6p	pop punk,rock,alternative rock
0KqrGP4DTwzARHZO	lo-fi
0KrfpITRYCMTHZno	pop,rock,singer-songwriter,alternative rock
0KsVp5n0WhgcwczC	pop punk,alternative rock,rock
0KskQ1PxHKVrtS0U	rock,indie rock
0KtUZOqkXcs5Q4Cn	synthpop,electropop,art pop
0KtVngQ3MYfJDlFc	pop,electronic,soul,synthpop,pop,electronic
0Kwg0JkL3PmQSm4K	electronic,vaporwave,chillwave
0KwtpZSjijWwXmD6	power metal,metal,progressive metal,melodic power metal
0Kwwwn6C2rN5mXYK	metal,hard rock,classic rock
0L0vUMdOuWdSFSor	celtic,new age
0L1sJ0nioHus9zd2	reggae,indie pop
0L3DIHTyiuoXQ3qQ	hardcore punk,punk,hardcore,christian rock
0L5SqxezE6ryTWBk	contemporary classical,classical,ambient
0L6pPYH4e3HcFSF4	pop,pop,latin
0L7SiX9rxLK9FaP5	progressive rock,experimental,psychedelic rock,rock
0L7m31pwCt6JZWJQ	electronic
0LAm6RiCVmW0kxld	talent show
0LAwgvoLiTL7jA8y	rap
0LDUd7bBtTJQwlMG	dubstep
0LDzm4pm9BXyeeH8	power metal,symphonic metal,progressive metal,melodic power metal
0LFQMQ0Zx2oKHVJO	folk,indie rock,art rock,world
0LH3VqBElGm7E6CI	rock,indie rock,alternative rock
0LKmbA8Jhf0HyVJ9	pop,soul
0LLh2zPKKuQFgz4c	country
0LM5xA3R9GwCS1Mf	indie rock
0LSUejQYM3CNyFvB	brutal death metal,technical deathcore,death metal
0LTSTWXeUBQmy3OR	indie pop
0LVIXYZOkSWBHkhN	punk,post-punk,post-hardcore,rock,hardcore punk
0LZdcvMJHDWZyVDS	singer-songwriter,country
0Lgc4YsFJTKIOTZQ	rock,alternative rock,rock,alternative rock,hard rock
0LiOa4GcetqvHZAz	punk,rock,emo,post-hardcore
0LiOzxBZ1aPLlFsK	rock,alternative rock,punk
0LilX8uubIxpMHiJ	punk,hardcore punk,punk,hardcore punk
0LlzN1YZfB5j7ZNS	jazz,soundtrack,vocal jazz
0LuvHfNuofbzfAqX	emo,emo,post-hardcore,screamo
0LwSoPupgcdqr4Iz	pop,mpb
0LwV42TFtF5WQCJl	folk,dream pop,singer-songwriter
0LwxuBXTAocDysDB	jazz,funk,jazz fusion,jazz funk
0Lz0vgtmnO505hiU	visual kei,j-rock
0M1lt4uBOQ8CL22m	britpop,rock,alternative rock
0M2XLvJG7NTAL0U6	rock,classic rock,pop,rock,glam rock,classic rock
0M6hUCAfwiW9MAvh	folk,singer-songwriter
0M6rQONIPVKkRx8u	synthpop,electronic
0M6vFO8tOl4ZXeME	hardstyle
0MGCr0eDNruuLTyg	country
0MHinT7xVyogompy	rap
0MIOHtRyY6LRpleM	mpb
0MJIjHAY8jFRjx4q	k-pop,pop,korean pop
0MKl6uDW2sZc6S29	pop punk,rock,punk
0MLDQWdTsOZlzbYb	rock,rap
0MMDu3QYnVUgnX2L	folk rock,classic rock
0MPG1YPEzBIOsEFR	rock,classic rock,pop,progressive rock,symphonic rock
0MWOdRTVAx0staZz	pop,rock,pop rock
0MXDGjV7Qg5AEpGu	indie rock,alternative rock
0MXnLUDyEuGvM0oB	nu jazz,jazz,downtempo,electronic,jazz,electronic
0MbArcK7U7iTMFDn	dream pop,folk rock,pop
0Mbg5y8qzJ470iUd	black metal,melodic black metal,death metal
0McGmpyBAGIJ8iD8	jazz,pop
0McYHtOEAOIqLYmu	rock,shoegaze,indie rock
0MhSVMMC2sqqHQIa	rock,indie rock
0Ml449Hcana49LWI	post-rock,experimental
0MlouT1rCMQlu1Ps	singer-songwriter,pop
0MnallLFUgbX73Lm	pop,pop rock,rock
0MoamEqbnVbXrm5u	rap
0Mor85jHw12f1TIU	indie rock,rock,alternative rock
0MpdRaocvt0AD6Zw	indie pop,singer-songwriter
0Ms5TgXO81hi7Jzd	rock,indie rock,indie pop,noise pop
0MsogDqbmJNTohet	punk,rock
0MtSLGbugaKRI32a	ska,rock nacional
0MuOm7zgObUfCJN1	black metal,raw black metal,swedish black metal
0MxI54ZhUF8xzQqD	soul,hip hop
0MzAqbhAbERWhmna	jazz
0N0VVPdTrXVWNYs7	dream pop,lo-fi,psychedelic rock
0N3iB7HyFRN4wrlu	folk,singer-songwriter,banjo
0N4x98BoVofoLZFu	ambient,contemporary classical,neoclassical
0N5HaBTkWt5stsQa	samba
0N5qfYiLzJNq5EhL	samba,samba,mpb
0N68k96bJLwy11V0	singer-songwriter
0N6xQfcwHgILkv03	trance,electronic,hard trance,electronic,trance
0N7D4NCZTkRehee8	thrash metal,speed metal,metal
0N7zZFuKu5m1cAMq	soul,pop
0N8Pak6CWnBOdeF2	lo-fi,garage rock,lo-fi
0N9cJ5RkELLVgPk3	indie rock
0NGxYH6LZGZZX4VL	power pop,indie rock
0NKBY6bgxWSXytJQ	pop,pop
0NQSly3jROnLCAEe	soundtrack,classical
0NTv0wWYCzQNjE0m	rock nacional,rock,mpb
0NUbUl1VThkCSOHH	electronic,post-rock,post-rock
0NUdKblPvI6mJq8n	indie pop,indie pop
0NUoQsNHgenxJgMS	folk,singer-songwriter,indie folk
0NW1rAhW2oRRdOqC	progressive rock
0NYG1w8NYBBz47ie	rap,hip hop
0NYOybOH3K7w2I38	alternative rock,rock,punk,rock,alternative rock,hard rock
0NYdXybYzIsOwEBp	pop
0NaOCGE2Lkzbils9	rock,reggae,brazilian rock
0NcZrgd1dhAOQ9cc	j-rock,rock,hard rock,j-rock,rock
0Nf4VEOSVFUp6D6z	soul
0Njj2aDOKbh1s4sQ	chiptune
0NkeRlX2sedrRbXv	rock en espanol
0NlLsUEZeTNagO3r	rock,soundtrack,classic rock,singer-songwriter
0NpAHemiRFsfLFvl	soundtrack,accordion
0NrPAUPYQCzLeTmZ	melodic death metal,metal,death metal
0NrlrPdfndyaKNaj	pop
0NsPODb7CBzUL7oS	pop punk
0NsyxmUZei5It4Cm	pop punk,rock
0NuBiykl8lzxVoO2	rap,hip hop,southern hip hop
0NuxWDjIFYm0UEO6	ambient
0NzPuMCNVqmJzOhv	metal,grunge,rock,hard rock,alternative rock
0O17o38iEPkl4FWD	doom metal,progressive metal,metal,progressive rock
0O2Gqrb8UsYZtahU	mpb,alternative rock
0O7Adk3YlQQdsqFU	pop punk,rock,electronic
0O8EGSAZ5XSvbHyb	electronica,electronic,experimental
0O8xO2jjyH1Tdizt	soundtrack
0OCxNC46xuBiSJmQ	chiptune,soundtrack,video game music
0ODvAnEaWNDIQ6If	thrash metal,metal,speed metal
0OEYaBcpIlnxBfiA	indie rock,britpop,rock
0OGJEgk99UbQXobz	blues,classic rock
0OHDqsT3DJtThIPc	shoegaze,noise rock,punk
0OMpywewTAdzJEKs	indie rock,rock,britpop
0OP4TAK0sktd372K	country,pop
0OQHFqGOJKcQnOMk	ambient,minimal,electronic
0OQwtp7Nf2vcmIoZ	electronic,electro
0ORX2bCMpR9I1YZd	synthpop,pop,electropop,electronic,art pop
0ORvy0luk8vfxnBj	doom metal,post-metal,experimental
0Oa7XRzcI5vyeoeJ	rap,hip hop
0OaHE7959m4rf2mK	rock,hard rock
0OcBqx7hX3KZMxFM	singer-songwriter
0OfkrZ6NLptKN6a8	pop
0OmK9RvGBgr3psKL	gothic rock
0OtJDOaErH7yTmWJ	classic rock,rock,rock,classic rock
0OtKIR3jeROayehf	alternative metal,metal,metalcore
0Ou8tr0IesIVmzn4	indie rock,rock
0OuXKk7qlgvo6egK	indie rock
0OvBIbf2KJPPrA5K	house,ambient,electronic
0Oxt4eKwXarnlgr1	rap,comedy
0P0ea0W8AXB8lmOS	pop
0P12xjPVW5msxiBn	alternative rock,rock,alternative rock,rock
0P23V6Lh1tze6ALB	rock,classic rock
0P3UxHWza4AOFlGr	progressive metal,sludge metal,metal
0P7FMi0IH8YC29jA	electronic,electronic,synthpop
0PB1veE0u4f2dKUb	progressive metal,industrial metal
0PIaE9ToAPPUqjfl	progressive metal,death metal,metal
0PKmDfw350jxBjZ4	ambient
0PLdz2RKGsXnnTDO	glam rock,rock
0PUlgI5adBJ6cFXK	progressive rock,rock
0PXGSOYQmnPfsbrH	indie pop
0PYwodI3eU4a6Mf6	pop,new wave
0PbBzlx3pFAvg3A3	singer-songwriter,folk
0PdyKBqNBHijJ5aE	neoclassical
0PhbsPySgFJyu7MT	rock
0PiWS6xwD2W9lDMg	blues,blues,rhythm and blues,electric blues
0PjomelmN09ZDXqV	pop punk
0PkTZJZBbZDMVMEq	grunge,rock
0Pkf7F7zS6AGc1PD	rap,samba,mpb
0PmpqNaTqNzRV19t	pop
0Pn0EYWzup45hJB5	folk,singer-songwriter,folk,singer-songwriter
0Pq5VChlPVivOg6s	alternative rock,rock
0PrcxJ2HxhCJDyHR	grunge,hard rock,alternative rock
0PtqGkPqxhum1HmV	pop punk,rock,punk
0PxHLHcCry56Sc9X	pop,rock,soul
0Q1E88Fy5RB5hrdd	alternative rock,grunge,rock,grunge,stoner rock
0Q2jqWEWgjjq8RTV	dream pop,shoegaze
0Q33X7uI1RCEwRKW	lo-fi,beats
0Q72JDupvavl9lXt	electronic
0QBzvQ9oAGMVZ5Cs	pop,pop rock
0QCmPylIo20WvNeg	pop,pop
0QFINcEhm2qEOVU2	pop,pop,indie pop
0QFRc22ra1SdrQsy	dark ambient,drone
0QFSs129dqU973vG	hard rock,metal,classic rock
0QHWwrnXH7sz0Mdk	jazz,soundtrack
0QI7k7sgEPX5Y0FG	pop
0QI7uHebFOr126q1	indie rock,experimental,alternative rock
0QJ8RGC9QTBwP8nK	death metal
0QKC4Z0xIL2GSxWT	alternative rock,experimental
0QKgaAsLGfhX0Sql	soundtrack
0QLOwy9P29ludHXI	reggae
0QPCyEVhNQ1LxNgH	indie pop
0QS0D2HN13oUsVaK	death metal
0QSC8TxMy6HeErrA	rock,indie rock
0QSQ3CDT5x4GRIgi	pop,latin,latin pop
0QSuci5nyuRojGbo	black metal,raw black metal
0QWzfbnOiufNKHUw	classic rock,rock,hard rock,glam rock
0QaB8dFiaanNNdpX	pop,britpop,rock
0QaksAuwyQkO5qJA	progressive metal,metal
0Qb7Wk1tmjWrRvqn	latin,latin pop,pop
0Qeai2jYu5cjc3vE	pop
0QgrM6OrGLmgwyMO	jazz
0QjQ6N1cAUSkudkY	progressive metal,metal
0Ql0IXgyAnXaznQ0	alternative rock,rock,pop
0Qn3gvLGQWY7WYyc	pop,indie rock
0Qn9DgXuJhvhBs0B	rock
0QuYSNp8OG0gjPB4	samba
0Qx7Y1xgcg4YzQr8	black metal,progressive metal,progressive black metal,viking metal
0QxpCSlhsk1mr5wa	reggae,ska
0QzQ6mPathUSIDIb	talent show
0R6iMHt1r4BZykQT	classic rock,rock,hard rock
0RBHn215fql4oKNZ	post-hardcore,hardcore,electronic,emo
0RDfyfEFJS607VbA	synthpop,electropop,pop
0RH5a3aY20WrEvuI	indie rock,rock
0RJXFR9AZUgJM9I0	ambient,new age,neofolk
0RKIUAOJaWQNCWyz	latin pop
0RKugF5DYfqDogZo	post-punk,new wave
0RPHbKt0Or2qWjia	metal,rock,alternative metal
0RPbHZbjfcRoWeiQ	k-pop
0RQv659e6I4ysu7Q	soul
0RRt9hQD1qGd8pfz	drum and bass,liquid funk
0RSDgU0tK9vxJ1Hu	a cappella,pop
0RTgnCTdDBJ4ECbH	indie rock,rock,grunge
0RUmyUdriRaobGQw	indie rock
0RV9bIdLLYHAzNoB	brazilian rock,rock nacional
0RWjpou6yoOkbnyO	german hip hop,hip hop
0RYfxZdy2BWt8Db8	britpop,rock
0RZJH0EAferfo03T	rock,alternative rock,rock
0RdNTZ21nQqTmpeT	pop
0Rdx72jWPGkboYpp	doom metal,gothic metal,metal
0ReeZphQFuHZJtvW	glam rock,rock,classic rock
0RemtGICkfvKrjBE	noise rock,experimental,rock,alternative rock
0RjJD4xhq2wdAx3l	pop rock
0RjZMhBmuzZamGA1	mpb
0RkNmHGJzvUTnz2u	folk,pop,alternative rock
0RnfIkdeUd7gFjUl	pop,rock,soft rock,folk
0Roumn8zcbQY7oUj	indie rock
0Rq1a9Wf4XP3H0Pr	pop,indie pop,acoustic pop
0RqCziUWonRAwOtk	rock
0RqdAyBeoTcnxB1m	soul
0RswMLgk4KS4GbIP	hip hop
0RtweAx2UHLd5Bwr	glam rock,classic rock,rock
0RyGaMRHCylrhO0a	folk
0S9SlB8e0ndWGztx	progressive metal,sludge metal
0S9TLUQhvaVaY3Rk	electronic,house
0SA18hwvuMP1iXIo	doom metal,metal
0SB7NAI7mNnsVKrn	doom metal
0SBWcbhr2m1u0rEx	electronic
0SDk2705r8e567lC	pop
0SEO5By9yedsFjer	hard rock,classic rock,rock
0SF1CZU2vmCyF9Uw	downtempo,trip hop
0SF6FycuZvErdVDE	melodic death metal,death metal,metal
0SFBd7dL2F3fU9Sh	ambient,electronic,electronica
0SFSFic4fPaUxo8g	pop,pop rock
0SHAYCPrc6rBl0Jp	ambient
0SHdCs9916ysZPye	symphonic metal,gothic metal,symphonic metal,gothic metal
0SI6oF0XlACvZdQT	jazz,vocal jazz,blues,jazz,blues
0SJ5yUTHjKiPaB3z	mpb,mpb
0SLhwaQuI1D7IrqL	rock,pop rock
0SSO6Jmq0icI7oik	blues,singer-songwriter,rock
0SVcnX3sLZNfzQEu	hardcore,metalcore,southern rock,screamo
0SZzDlqkVto82lT8	hip hop,rap,rap,hip hop
0Sav5jfATNs5AiMt	classic rock,hard rock
0SawYGDZeGF2yFRo	power metal,power metal
0Sc2RuEeQcZWzKko	singer-songwriter
0Sc2Xuj448Am1PkD	power metal
0Sd3MGJrL25QnTry	samba,mpb
0SeDKeYWE9enzz8Q	pop,hip hop,pop
0SeZsR7SELb9kzkt	post-punk,rock,singer-songwriter,alternative rock
0SfIshAdQf1uDRuW	emo,alternative rock,rock
0SfrHQUFwn6SA1YH	classic rock,rock
0ShtmfqyvW1hKjw7	soul
0SiB0GlQ43QtcsgN	punk,rock,punk,rock
0Slyp52HTmWaDTvm	alternative rock,noise
0Sm0ti0mLpkmAKs5	country,contemporary country
0SmEOb4RSZiyMsPM	classic rock,rock,pop
0SmrLnbvnfIZ6fIi	rap,hip hop,underground hip hop
0Sod8NaXtuW7gzuK	mpb,folk
0SpVOEPUgKejd5UY	electronic,post-rock,experimental
0SpykgFTUzfUTJkN	pop punk,alternative rock,rock,emo
0SqszefyBWAaUSz5	gothic metal,metal,gothic rock
0Sqt1P89zBpkKSNc	drum and bass,electronic
0St7awSQnQ4ieQIz	black metal,dark ambient,black metal,dark ambient,finnish black metal
0SwtGR8MlkcIxCMm	pop
0SyUrQgm9ayQYe5g	indie rock
0T0WE3he85Iteu9i	rock,indie rock,indie rock,britpop
0T24jZqfYe7ua6RC	emo,hardcore
0T3d8YLTVZeuMS9O	indie pop
0T45GdGPTwuhC0vq	pop rock
0T60YDlxQ2dOjXE7	k-pop
0TCpp9XxQry9tVCN	progressive rock,alternative rock,art rock
0TDwyQfJYNm0Q8VQ	no wave,noise rock,dance-punk,art pop
0TEKaGCYFNCN3cEW	indie pop,synthpop,indie pop,lo-fi
0THQq0xYLMcrR3f2	hip hop
0TMjk2An9CptDYTj	rock
0TN9WFuv3A90Nfeq	gothic metal,doom metal
0TThIcRUxXowMuhU	indie rock
0TZKbee0wUzeBhmP	rock
0TanEa2QCnKAedsL	rap
0TcrBRRap7RXLqDD	pop,britpop,rock
0Td4Gx3US2WZcSPb	pop rock,pop,soundtrack
0TjoL0BGgS37Sw7z	pop,tecnobrega
0TnKJTSRy9bfV95I	progressive metal
0TnhdXnX2a5xymiX	power metal
0ToXtsolCrqoe1Ed	pop,talent show,pop
0TqKk5PVMVt0cqjZ	alternative rock,rock
0Tw7xPCFY8Kkznev	gothic metal,metal
0TwfFVr4qtyUVhbw	hardcore,hardcore,indie pop
0TxuTnvZpNZhpiOH	pop
0TyTKMDuau6xoO57	dream pop,folk
0U2VA2yv4UjWgv0L	electronic
0U2Z8299rxr34Psc	mpb
0U3bhNLNSTT1eMzH	pop,classical
0U5iKHENQmmx04eW	pop,latin pop
0U5lbGWx8kJ0el7g	house,deep house,electronic
0U91aHvEcuFKaBD1	folk,indie rock,emo
0UEpph7gJgLeMJfM	indie rock,alternative rock,brazilian rock,indie rock
0UF21Ipg9OUQh3Rs	mpb,bossa nova
0UFnNm1HfwHMljgN	soul,trance,electronic,dubstep
0UHIcyDr5JRJdzO4	symphonic metal,gothic metal,symphonic power metal,symphonic metal,gothic metal,death metal
0UHVbqLxz0JprPD3	shoegaze,post-rock,post-black metal
0UHpzRRuxpeAxw1Q	experimental,electronic,new weird america,experimental,ambient,electronic
0UHzuflmmfXZkZNQ	post-hardcore,hardcore,metalcore
0UK5kamfNrMvIBCd	rap,hip hop
0UKrbHFJVrLFPo6k	rap,rock,hip hop
0ULD1eg1X7visdsG	emo,indie rock,pop punk
0ULNOWrSXcsIofDc	pop,rock,singer-songwriter
0UMX8w2vRrtH7qcV	progressive rock,rock
0UNVOiAVJVH7a3NF	progressive metal,alternative rock,gothic metal,progressive metal
0UOmCz2FOfGqqujh	funk,soul,pop
0USsnYVVGJDG91hH	k-pop,k-pop
0UWNGtHl839f8fcD	power metal
0UXgJnUKjY6tqXnG	rock,indie rock,singer-songwriter
0UYBTNVnOY2agA9X	hardcore,screamo,post-hardcore,melodic hardcore
0UaLKoRfuzKYCxBp	death metal,technical death metal,brutal death metal
0Ud7iowXxFNtKEXg	progressive rock,art rock
0UfvAxCGSQoBiwID	pop,funk
0UgcvTZvLaRAMxoW	folk,rock
0UhNk0cWCHoH6xDw	ambient,electronic
0UkdBmr8Y6Nc8wA2	k-pop
0Um0m46qlDUSKEc6	lo-fi,noise pop,emo,lo-fi,noise pop,emo
0UmMqY7mjnMPk5to	singer-songwriter,folk rock,classic rock,folk
0Up57ziOmctpdHIZ	hard rock,metal,metalcore,rock
0UpQI249wEMvzfOz	metalcore,death metal,progressive metal
0UsFfrrPaOGlB5MK	pop,folk,celtic
0Uvm6WuK1xWHHrtB	rock,mpb
0UxfgAk5Wex8sCD7	blues,rock
0V0cqUAdJRxdOTto	thrash metal,metal
0V0lLog4RMiMsoih	rap,samba,rap,samba
0V3L0SEtviA186or	pop
0V4ZvXLpq0dtB6xu	folk,rock
0V4xaUtj0MnzlDlC	art pop,synthpop
0VCkCPUz9zlJezaq	alternative rock,rock,electronic
0VEUcH5MP6TfV9eM	psychedelic rock
0VJASWtYlj3Qwzea	rock,indie rock
0VKVnGyB4WVG52Q2	classic rock
0VNvAhoM7tgfEXN8	indie pop
0VUz6zSRzQSwiCuf	ambient,electronic
0VWbBD7x9WKDXitt	technical death metal,death metal,metal,progressive metal
0VaYUih1vEXMP6m7	alternative rock,post-punk,noise rock,rock
0Vbfs25K0D6Yuq5T	metalcore,metal
0VcHU8GA7p7XuUQR	classic rock,pop
0VcW2JfLUdUS91EW	rock,rock,pop
0VgVeu5KvvRgOOJR	reggaeton,latin
0ViWaphaNb4lXxJL	jazz,nu jazz,acid jazz,downtempo
0VmMxNRUtXFDvUj8	pop
0VqfbXJ8WsR26v5r	indie pop,indie pop,lo-fi
0W3K8nBzWlZqCq99	industrial rock,industrial,industrial,industrial rock,rock
0W43bVyI1QoAfmcy	rock
0W4GdsLplFROEOhb	rap
0W4h7r4Xp5VrCXyY	soul,pop,k-pop
0W8J1bKMoFnhe35v	tech house
0W9qjWhUjn0GHw19	indie rock,electropop
0WEWdWVZ5JPO4uYj	j-pop,soul,pop
0WFZwWXu92pi1twc	electronic,experimental,ambient
0WGHwR8ZfgQAU3Wt	eurodance
0WHi0iJApCrg1iY1	black metal,atmospheric black metal,symphonic black metal
0WJjTUQs2oDY74X9	mpb
0WMcjLENc3JlYAPw	jazz,swing
0WOk5FhwZDiWMplz	rap
0WSP9eTyc62666mt	ambient,electronic,downtempo
0WansRCgKag9WhPi	melodic death metal,death metal,melodic death metal,death metal,metal
0WbbnAiuSYPYwkq2	indie pop,jangle pop,dream pop,indie pop,lo-fi
0Wc7JGEjjUDM4vp2	folk
0We9TRA5zyjS7ush	rock,alternative rock
0WeIKLZh9Nzcd2Ew	chillwave,electronic,chillwave,electronic,lo-fi
0WgRx89fMmuDHuHS	pop
0WjRIFbf1WbQCnGi	k-pop,k-pop
0WjZRTPcFBWkNspz	rock,indie rock
0Wjd0cYfqqLKpiNQ	drone
0WjgTnhITQmzuoOc	pop,pop rock
0WnFjxBFNLqMCT1i	gospel,praise
0WniuVWwli1ez0mR	k-pop
0WoxRfbt0X7rg5JQ	pop,electronic,teen pop
0WrIQyKQwv5XXOTH	pop
0Ws7oMrxoJ95lLDq	reggaeton,latin,pop
0Wtc7y7OYuJ3y9jO	axe,samba
0WvhvCeCPZihysWh	pop
0WyUC9JaZTV6JGPH	pop
0Wz8BNI68HZ0fmU0	rock
0X36bBb4S8SXMgWJ	soundtrack,classical,soundtrack
0X8zaBaCCymWH6jo	rap
0X9aluHlz6iKWBMR	rock,alternative rock
0XDuRabcIodfu1Ho	soundtrack,pop
0XE7QOBFSjM7rVsl	pop,folk
0XEkr1yWNujXRI6W	rock
0XFwuoN5WbU0IXcH	post-hardcore
0XGITTXjZlpwcBD5	electronic,glitch,electronica
0XHmR5IH8qxvyXwk	industrial,electronic,electro-industrial
0XKrI3m6kDLxvSM1	country
0XKtEEW2gWv6vbqN	pop
0XL7OJcGp7zNg9lO	singer-songwriter,singer-songwriter,experimental,avant-garde
0XLHpCpo3FwyjQN8	pop
0XSKxF0xHVJYLAEi	reggae
0XTBHHzLg9mngdvU	country,pop
0XVzgjWRHQgJCYir	dubstep,experimental,electronic,dubstep,experimental
0XYAoZmTOhzOtSLr	indie rock,rock
0XbV3pBkFNofytZd	post-rock
0Xc6aEeHfUXLrnbQ	emo,rock,alternative rock
0Xe05aYB91vlHeBA	rock,punk,alternative rock
0Xgz5tj75ujeKs20	pop
0Xhbk6wpNsxmkp4B	rock
0Xi1IjpiylZGEimy	pop,disco
0XiPu89xrFkti8mg	progressive rock,rock,hard rock
0XiYQxPBsNSJn0b8	synthpop
0Xq2rhrr0chhwwCU	pop
0XqU6v83ZMOeh4wc	k-pop,girl group
0Xqhhociv7ySUC27	pop,pop rock
0XwFJfmuYnVo7cYq	witch house,electronic
0Y2EAHcr2JoHOCSr	folk
0Y3WhWFpg441jSj6	classic rock,rock
0Y5TcGlWJnW7IVdK	pop
0Y8aYixJi3eQjGlC	rock,classic rock
0YBEBBsvEhueTFKs	metal,alternative metal,alternative rock,nu metal
0YG71J60HAJ5Glxd	hard rock,classic rock,rock
0YKUaCXPJEQgrH3E	bossa nova
0YMdOC9wMLrw2Wen	j-pop
0YNdNPzDS8P8dQhS	post-rock
0YOxo3hsDfpeZ4OA	ambient,ambient
0YPrgvXH8Wulnhad	post-punk,post-punk,new wave
0YPssy4JykwvVcCR	singer-songwriter
0YUAnU5Ng9xkAfYE	indie rock,rock
0YUy5YHYSJMUeUlr	jazz
0YVzRA2VVglrXtlb	chamber pop
0YX2G4DtUgctpJXo	afrobeat,funk
0YXlqrOEYDRLzPRa	progressive metal
0YYteHW2t6wYRVca	indie rock
0Ya9QOPhgEPJbnCZ	singer-songwriter,indie pop,lo-fi
0YcBQIr1U8rW0WkY	rap
0YdON87jHpLDqUaw	technical death metal,death metal,deathcore
0Yhpyv5rCNOf3SWi	nu jazz,house
0Yhv6lRIXved6PdM	post-hardcore,emo,rock,screamo,emocore
0YjXXDqBVyeHyRzi	rock,rock en espanol
0YjqT1Y4i2K78Dna	pop,soundtrack
0Yo3rXtZit53mive	mpb,mpb,bossa nova,samba
0YpbtYxJKE5MpCap	electronic,electro house
0YqI7j8lqibVk2Fy	jazz,free jazz,avant-garde jazz
0YrEjU6nHdwT7RMO	rock,pop
0YsDkCvxlCks49iW	grunge,rock,alternative rock
0YtkHiVwDlsMHXy0	pop
0YuArVW0NkFO1rRW	disney
0YvTjx8LvbTP9BPf	alternative rock,electronic,rock,rock,alternative rock
0YxiZtygt6zXSnTr	soul
0Z47HUtQuOfbitUf	electronic,synthpop,electronic,synthpop
0Z73i4IBmY1qr3IX	rock,brazilian rock,pop rock
0Z75sRh2y0sGhvu8	country
0ZBQ1jC2RKECtBqk	post-hardcore,screamo,emo,alternative rock
0ZDwbIxO5m6JVWjI	folk,indie folk,folk
0ZKFq4Xne6XsQg4D	pop
0ZLG5Zhy0vzQu10Q	country,country rock
0ZLbSoXXsKlXYZ7a	jazz,vocal jazz
0ZT0M0DrA9gwI1AM	hardcore,screamo,melodic hardcore
0ZTllKrkFCCv21b2	experimental,electronica
0ZToIqSPS8qGA1Nu	contemporary classical,new age
0ZWpQKODgG3lj4h7	indie rock,spanish rock,pop rock
0ZawKMwMandsCEtE	country,pop
0ZeEftBN4FsNWvsq	alternative rock,rock
0ZeUa6hsJJrS2bI4	black metal,post-black metal,depressive black metal,shoegaze
0ZgPAtVnYvJJmV1r	country
0Zhw8ngsZeMvxZM3	lo-fi,lo-fi
0Zi1bAxCIYryXmG8	new wave,post-punk,electronic
0ZiOGxsQ2IQtw1tQ	trip hop,electronic
0ZluEuswzzHm2hG7	pop,latin pop
0Zpwoh8KKt8fCCUR	indie pop,indie rock
0ZqOgfNvkjHbslBS	melodic death metal,death metal
0Zx6ck8oLTKNCqSe	death metal,technical death metal
0a35hcJVI4T8XzQi	beats,ambient,chillhop
0a3daseMeMctSIYn	groove metal,metalcore,death metal,metal,thrash metal
0a94RFIXCVVsrqpP	alternative rock
0aEJWTjHS9Lgp5Wy	lo-fi,experimental,rock
0aFIFfBrPqFVAofA	indie rock,britpop
